index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice,backtranslated
79361,"Aquellos que hablan de ""hembrismo"" creen que hombres y mujeres somos iguales.",0,1,0,0,0,2.6,"Aquellos que hablan de ""mujeres"" creen que los hombres y las mujeres son iguales."
79362,"Que bronca que se escuden siempre tras ser mujer. Al final, el feminismo creó una categoría inferior: la mujer.",0,1,0,0,0,3.6,"Qué ira siempre protegen después de ser mujer. Al final, el feminismo creó una categoría inferior: las mujeres."
79363,"Si ves a una mujer tratando de hacer menos o queriendo humillar a un hombre, no te enojes lo hacer porque se siente inferior…",0,1,0,0,0,3.0,"Si ves a una mujer tratando de hacer menos o queriendo humillar a un hombre, no te enojes porque se siente inferior ..."
79364,"""A las mujeres no les gusta que les des tu alma en bandeja de plata. Les gusta tenerlo difícil y no que andes como un simp detrás de ellas y de desesperado por conseguir que te den un beso.

A ver cuándo aprendemos a querernos un poquito, chicos. Que no es tan difícil.""",0,1,0,0,0,2.6,"""A las mujeres no les gusta que a tu alma las dé en una bandeja de plata. Les gusta tenerlo difícil y no que caminen como un simpatizante detrás de ellos y desesperados por hacerte un beso.

Veamos cuando aprendamos a amarnos un poco, chicos. Eso no es tan difícil. """
79365,Las mujeres científicas son una afrenta contra la naturaleza. La ciencia pertenece al género masculino.,0,1,0,0,0,4.0,Las mujeres científicas son una afrenta contra la naturaleza. La ciencia pertenece al género masculino.
79366,"“Subo y le digo a la mujer q se vaya a la cocina, q bastante excursion a tenido con salir a la escalera y ya”",0,1,0,0,0,3.8,"""Subo y le digo a la mujer que vaya a la cocina, que una gran excursión tuvo que ir a las escaleras y ahora"""
79374,"Las mujeres solo valen para 3 cosas: cocinar, limpiar y follar.",0,1,0,0,0,4.4,"Las mujeres solo valen 3 cosas: cocinar, limpiar y follar."
79375,si pensáis que las mujeres solo valen para la cocina es porque no las habéis visto barrer,0,1,0,0,0,3.8,"Si crees que las mujeres solo valen la pena para la cocina, es porque no las has visto barrer"
4039,"Las feministas ignoran el asesinato de la niña Olivia porque para ellas las víctimas no son un mal a erradicar, sino un mero instrumento para cambiar la cultura y adaptarla a sus caprichos. Es pura soberbia, que es la misma emoción que ha habido detrás de ese asesinato.",0,1,0,0,0,2.8,"Las feministas ignoran el asesinato de la niña Olivia porque para ellas las víctimas no son un mal para erradicar, sino un mero instrumento para cambiar la cultura y adaptarla a sus caprichos. Es puro orgullo, que es la misma emoción que ha estado detrás de ese asesinato."
20621,"Las feministas odian al hombre porque no pueden ser como ellos y odian a la mujer porque quieren dejar de ser como ellas, con su mugre ideología lograron que los concursos de belleza ganen hombres que se parecen a ellas. URL",0,1,0,0,0,3.4,"Las feministas odian a los hombres porque no pueden ser como ellos y odian a las mujeres porque quieren dejar de ser como ellos, con su ideología de tierra, lograron hacer que los concursos de belleza ganen a los hombres que se parecen a ellos. Url"
4321,"Las feminazis apuñalándose por el reparto del botín.

Tendrán su Núremberg y su Spandau.

Uno de cada tres funcionarios de Irene Montero ha pedido el traslado a otro Ministerio

URL",0,1,0,0,0,3.4,"Los feminazis apuñalan el elenco del botín.

Tendrán su Nuremberg y su Spandau.

Uno de cada tres funcionarios de Irene Montero ha pedido la transferencia a otro ministerio

Url"
23192,"Siempre soy de defender a las mujeres, pero en serio hay chicas que están re LOCAS!!! Superen un poco!! URL",0,1,0,0,0,4.0,"¡Siempre debo defender a las mujeres, pero realmente hay chicas que están locas! Exceder un poco !! Url"
11196,MENTION Personalmente sigo encontrando a Jeanine Garofalo más atractiva que Uma Thurman. Pero esa es mi opinión. Las mujeres tan delgadas y con cuerpo de adolescente no me parecen tan bonitas.,0,1,0,0,0,2.4,La mención personalmente continúa encontrando a Jeanine Garofalo más atractiva que Uma Thurman. Pero esa es mi opinión. Las mujeres tan delgadas y con un cuerpo adolescente no parecen tan bonitas.
23322,Dejen en paz a MENTION es un video montada por  MENTION URL,0,1,0,0,0,1.0,Leave Mencion es un video montado por URL de mención
25978,"MENTION MENTION A todos nos preocupa la violencia contra las  Mujeres   y a muy pocos nos importa la ejercida contra los hombres, a pesar de ser 9 veces mayor!

La violencia no tiene genero! Mientras se parta de diagnósticos falaces cualquier  Politica Publica   con ""perspectiva de genero"" fallara... URL",0,1,0,0,0,2.4,"Mencione que todos estamos preocupados por la violencia contra las mujeres y muy pocos no les importa contra los hombres, ¡a pesar de ser 9 veces mayor!

¡La violencia no tiene género! Si bien cualquier diagnóstico de falo es parte de cualquier política pública con ""perspectiva de género"" fallará ... URL"
27035,"O sea, que además de llenar las calles de peligrosos depredadores, vuestra ley equipara al baboso que toca un culo en una discoteca con los violadores de la niña de Igualada. Es mucho peor de lo que todo el mundo imagina. URL",0,1,0,0,0,2.4,"Es decir, además de llenar las calles de los depredadores peligrosos, su ley equivale a la babosa que toca un trasero en una discoteca con los violadores de la niña Igualada. Es mucho peor de lo que todos imaginan. Url"
36491,"Les han dicho que tienen que hacerlo y simplemente obedecen. Y no necesariamente se lo han dicho con palabras, se lo dicen con actos: si ven que sus referentes ""feministas"" nunca denuncian unas cosas y sí otras y defienden el velo, pues ellas hacen lo mismo. 6/7.",0,1,0,0,0,2.6,"Se les ha dicho que tienen que hacerlo y simplemente obedecer. Y no necesariamente les han dicho con palabras, lo dicen con actos: si ven que sus referentes ""feministas"" nunca denuncian algunas cosas y otras y defienden el velo, porque hacen lo mismo. 6/7."
6927,"La impunidad feminazi.
La justicia patriarcal.
El heteropatriarcado opresor.

El juez requiere a la condenada por secuestro a entregar el niño al padre tras 2.514 días sin verle URL",0,1,0,0,0,3.0,"Impunidad feminúa.
Justicia patriarcal.
La heteropatriarcia opresiva.

El juez requiere que el condenado por secuestro entregue al niño al padre después de 2.514 días sin ver URL"
42690,"Y tetas, imposible y mucho pedir? URL",0,1,0,0,0,2.2,"¿Y tetas, imposibles y mucho que preguntar? Url"
39277,"MENTION Ayuso no abandonó a nadie.
Ayuso se vio obligada a tomar decisiones muy duras porque para mantener la manifa del 8M nos engañaron, y ese engaño provocó que se saturasen los hospitales y no pudiesen atender a todos.
23.000 muertos por un capricho feminista.",0,1,0,0,0,2.6,"Mencione que Ayuso no abandonó a nadie.
Ayuso se vio obligado a tomar decisiones muy difíciles porque para mantener el manifiesto de 8 m nos engañó, y ese engaño hizo que los hospitales estuvieran saturados y no pudieron atender a todos.
23,000 muertos para un capricho feminista."
14693,"Las kukas están ofendidas por este chiste de Nik (MENTION ).

Por eso lo comparto. Además es buenísimo el chiste 🤣 URL",0,1,0,0,0,1.4,"Los Kukas se ofenden por esta broma de Nik (mención).

Por eso lo comparto. También gran broma 🤣 url"
14950,"MENTION la galera en yutub: enserio tuve que paisar 345 veces porque de la rabia me ponía a llorar

la galera en discord: aber tus tetas",0,1,0,0,0,2.8,"Mencione la galera en Yutub: Realmente tuve que aterrizar 345 veces debido a la rabia que comencé a llorar

La Galera en Discord: Aber tus tetas"
35638,en mi velorio las putas van a hacer competencia a ver quien llora más,0,1,0,0,0,3.8,"A mi paso, las putas van a competir para ver quién llora más"
3521," Merluzo Verguenza Mundial  
Es moda tratar de fascista a alguien por andar con simbolos patrios y felicitar, alegrarse por alguien que anda con poleras a favor del aborto o de asesinos como el Che Guevara 
Eso va a terminar, la gente buena somos mayoría 
La red tere weona senadora URL",0,1,0,0,0,2.6," Venga de vergüenza mundial
Es una moda tratar a alguien fascista por caminar con símbolos nacionales y felicitar, regocijarse a alguien que camina con tisiones t a favor del aborto o asesinos como el che guevara
Que terminará, las buenas personas son mayoritarias
La red de URL de Tere Weona Senator"
16231,Te llevan vendiendo que todo es culpa de señoros machistas y la mayoría de las rebajas de penas a los violadores las han firmado juezas. Y ellas no tienen ninguna culpa. Simplemente aplican la ley actual que han hecho los lumbreras del gobierno actual.,0,1,0,0,0,2.4,Te llevan a vender que todo es culpa de los señores machistas y la mayoría de las ventas de sanciones han sido firmadas por jueces. Y no tienen culpa. Simplemente aplican la ley actual hecha por el gobierno actual.
20841,"Contexto: Una feminista dice que fue agredida por Samuel, afirma que incluso hay fotos y vídeos de prueba. Lastimosamente es verdad su acusación según los propios manifestantes pro-vida. No estuve en esa parte de la manifestación para verlo, pero MENTION lo puede confirmar. URL",0,1,0,0,0,2.6,"Contexto: una feminista dice que fue agredido por Samuel, afirma que incluso hay fotos y videos de prueba. Desafortunadamente, su acusación es cierta según los manifestantes pro-vida. No estaba en esa parte de la manifestación para verla, pero puedo confirmarlo. Url"
12589,"MENTION MENTION MENTION MENTION Una mujer defendida por otras mujeres, quienes comparten los mismos pensamientos estupidos y sin sentido. 
Ve a leer o a buscar otro hobbie, suficientes mujeres hay juzgando nuestras acciones y pensamientos diariamente.",0,1,0,0,0,2.6,"Mencione mencionar a una mujer defendida por otras mujeres, que comparten los mismos pensamientos estúpidos y sin sentido.
Vaya a leer o buscar otro pasatiempo, suficientes mujeres juzgan nuestras acciones y pensamientos a diario."
16336,Viendo el fieston de revelacion de genero que hizo con su esposo la gyal que preñé URL,0,1,0,0,0,2.4,Al ver a la festón de la revelación de Geno que hizo con su esposo el gyal que preñé url
9930,MENTION Guatafac que rsas las mujeres,0,1,0,0,0,1.4,Mencione Guatafac que las mujeres RSAS
36514,Ojalá esta malpMENTION tuviera la misma solidaridad con las mujeres de MENTION y demás víctimas de violación de las FARC.😡 URL,0,1,0,0,0,2.2,Espero que esta malpmión haya tenido la misma solidaridad con las mujeres de mención y otras víctimas de la violación de la url Farc.😡
28169,No me cago en tu puta madre por el respeto y to esas mierdas.,0,1,0,0,0,2.8,No me caigo en tu maldita madre por respeto y esas mierda.
38058,"""""""""""violencia de género""""""""""",0,1,0,0,0,2.0,""""" """" violencia de género """" """""
24653,"MENTION MENTION Esta muy documentado, pero no adjuntas ningún documento?

Hay violencia? Si

Hay mujeres que sufren violencia? Si y son muchísimos mas las victimas hombres!

La violencia que sufren las mujeres es por ser mujeres? NO!!!

Drogas, trastornos, intereses...etc pero NO POR SER MUJER!",0,1,0,0,0,3.0,"¿La mención de mención está muy documentada, pero no adjunta ningún documento?

¿Hay violencia? Sí

¿Hay mujeres que sufren violencia? ¡Sí, y hay muchas más víctimas hombres!

¿La violencia sufrió mujeres es por ser mujeres? ¡¡¡NO!!!

Drogas, trastornos, intereses ... etc. ¡Pero no para ser mujer!"
32261,"MENTION La primera vez podría tomarse como que se expresó como el culo, pero con esto ya quedó claro que esa tipa es una enferma. Y la gentuza que la defiende es igual de enferma que ella",0,1,0,0,0,1.8,"La mención podría tomarse como la primera vez que se expresó como el culo, pero con esto ya quedó claro que este tipo es un hombre enfermo. Y el tipo que la defiende está igualmente enfermo mientras ella"
18113,"El feminismo a todo lo que da, ah! Pero Ponles a Bad Bunny y perrean hasta el piso... ¿Por qué ahí no se quejan de violencia machista? URL",0,1,0,0,0,2.6,"Feminismo a todo lo que da, ¡ah! Pero ponga mal conejito y perra en el piso ... ¿por qué no se quejan de la violencia sexista? Url"
31670,Grande Linares..tierra de hombres con pantalones y mujeres con liderazgo....Viva Nuestro General Pinochet URL,0,1,0,0,0,2.0,Great Linares ... Tierra de hombres con pantalones y mujeres con liderazgo .... Long Vive nuestra URL General de Pinochet
33042,"Porque MENTION es tan weona por dios?  Que pecado hemos cometido los chilenos para que este  cachivache con retraso mental esté de diputada 

-Traidora-  Rechazo Por Chile   URL",0,1,0,0,0,2.8,"¿Por qué menciono así que Weona por Dios? ¿Qué pecado hemos cometido a los chilenos para que este retraso mental Cachivache sea del diputado?

-Traidora- rechazo por chile url"
34911,"MENTION Que fantástico les enseñara a las mujeres a barrer, encerar, lavar, cocinar, trapear, todo gracias a su basta experiencia, buena profesión para tener ese cargo",0,1,0,0,0,4.0,"Mencione que fantástico enseñará a las mujeres a barrer, acosar, lavar, cocinar, trapear, todo gracias a su experiencia suficiente, buena profesión para tener ese puesto."
12983,"Las mujeresque siguen a VOX son espectaculares en todos los sentidos

Igualitas que las Mordorianas de Podemos 🤭🤣

👏👏👏

 team VOX  
 Viva 22   URL",0,1,0,0,0,2.8,"Las mujeres que siguen a Vox son espectaculares en todos los sentidos

Lo mismo que los mitests de podemos 🤭🤣

👏👏👏

 Equipo VOX
 Long Live 22 URL"
16986,"He leído un artículo donde llaman humorista a Ana Morgade, pero no me extraña, también se lo llaman a Anabel Alonso",0,1,0,0,0,3.0,He leído un artículo donde ana Morgade llama
3665,"El aborto, la mutilación de órganos sanos ahora son salud. URL",0,1,0,0,0,3.0,"Aborto, la mutilación de órganos sanos ahora es salud. Url"
13272,Al feminismo no le interesa la Custodia Compartida porque les dificulta control y poder social. URL,0,1,0,0,0,3.2,El feminismo no está interesado en la custodia compartida porque les dificultan el control y el poder social. Url
21191,"Me di cuenta de que la actriz de Hollywood🇺🇲Michelle Trachtenberg🎭se parece, aunque sea un poco🤏😅...
A la actriz porno🇦🇺Angela White💋.
Aunque una de ellas tiene más personalidad que la otra🍒🍑, lo digo tanto de 🤤😋, como literal😉🙌.
 angela white    michell trachtenberg  
HASHTAG   URL",0,1,0,0,0,3.8,"Me di cuenta de que Hollywood🇺🇲michelle Trachtenberg 🎭Michelle lo parece, incluso un poco ... ...
Al porno 🇦🇺angácea blanca💋 actriz.
Aunque uno de ellos tiene más personalidad que la otra🍒🍑, lo digo de 🤤😋 y literal.
 Angela White Michell Trachtenberg
URL de hashtag"
